siteid,sitename,county,itemid,itemname,itemengname,itemunit,monitordate,concentration
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 08:00",29
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 08:00",65
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 08:00",4
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 08:00",8
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 09:00",1.9
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 09:00",0.3
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 09:00",33
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 09:00",55
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 09:00",3
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 09:00",12
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 10:00",2.2
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 10:00",0.33
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 10:00",36
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 10:00",68
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 10:00",4
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 10:00",13
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 11:00",2.7
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 11:00",0.36
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 11:00",29
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 11:00",87
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 11:00",5
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 11:00",18
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 12:00",3.3
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 12:00",0.32
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 12:00",46
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 12:00",119
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 12:00",6
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 12:00",21
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 13:00",3.5
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 13:00",0.3
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 13:00",46
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 13:00",145
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 13:00",6
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 13:00",23
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 14:00",20
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 14:00",6
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 14:00",103
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 14:00",46
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 14:00",0.31
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 14:00",3.3
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 15:00",76
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 15:00",2.6
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 15:00",0.33
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 15:00",48
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 15:00",6
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 15:00",24
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 16:00",2.7
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 16:00",0.28
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 16:00",42
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 16:00",62
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 16:00",5
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 16:00",19
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 17:00",17
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 17:00",2.3
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 17:00",0.25
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 17:00",38
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 17:00",48
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 17:00",5
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 18:00",15
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 18:00",4
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 18:00",46
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 18:00",38
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 18:00",0.24
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 18:00",2
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 19:00",1.8
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 19:00",0.24
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 19:00",39
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 19:00",39
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 19:00",4
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 19:00",11
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 20:00",1.8
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 20:00",0.25
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 20:00",38
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 20:00",41
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 20:00",4
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 20:00",15
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 21:00",1.7
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 21:00",0.24
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 21:00",38
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 21:00",44
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 21:00",3
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 21:00",15
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 22:00",13
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 22:00",3
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 22:00",41
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 22:00",38
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 22:00",0.24
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 22:00",1.8
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-14 23:00",1.6
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-14 23:00",0.23
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-14 23:00",37
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-14 23:00",37
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-14 23:00",3
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-14 23:00",16
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 00:00",1.6
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 00:00",0.24
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 00:00",36
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 00:00",39
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 00:00",3
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 00:00",13
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 01:00",1.4
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 01:00",0.24
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 01:00",35
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 01:00",36
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 01:00",3
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 01:00",21
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 02:00",1.4
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 02:00",19
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 02:00",4
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 02:00",41
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 02:00",32
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 02:00",0.24
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 03:00",1.2
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 03:00",0.23
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 03:00",32
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 03:00",37
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 03:00",4
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 03:00",14
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 04:00",1.1
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 04:00",0.22
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 04:00",31
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 04:00",38
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 04:00",3
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 04:00",14
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 05:00",1.3
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 05:00",0.22
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 05:00",28
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 05:00",26
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 05:00",4
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 05:00",18
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 06:00",1.2
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 06:00",0.24
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 06:00",13
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 06:00",24
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 06:00",32
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 06:00",5
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 07:00",1.5
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 07:00",0.28
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 07:00",20
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 07:00",49
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 07:00",8
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 07:00",16
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 08:00",2
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 08:00",0.3
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 08:00",22
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 08:00",44
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 08:00",8
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 08:00",18
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 09:00",22
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 09:00",10
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 09:00",53
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 09:00",24
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 09:00",0.34
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 09:00",1.9
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 10:00",2.2
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 10:00",0.38
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 10:00",33
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 10:00",65
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 10:00",9
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 10:00",39
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 11:00",2.2
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 11:00",32
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 11:00",7
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 11:00",56
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 11:00",46
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 11:00",0.33
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 12:00",2
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 12:00",0.28
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 12:00",57
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 12:00",50
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 12:00",4
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 12:00",23
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 13:00",60
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 13:00",2.2
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 13:00",0.3
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 13:00",60
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 13:00",4
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 13:00",28
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 14:00",2.3
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 14:00",0.31
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 14:00",54
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 14:00",x
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 14:00",6
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 14:00",25
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 15:00",1.9
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 15:00",0.28
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 15:00",x
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 15:00",54
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 15:00",6
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 15:00",x
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 16:00",x
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 16:00",x
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 16:00",55
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 16:00",54
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 16:00",x
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 16:00",22
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 17:00",2
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 17:00",0.3
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 17:00",48
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 17:00",63
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 17:00",8
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 17:00",25
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 18:00",1.4
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 18:00",27
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 18:00",8
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 18:00",63
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 18:00",36
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 18:00",0.31
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 19:00",1.2
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 19:00",0.32
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 19:00",29
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 19:00",75
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 19:00",10
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 19:00",28
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 20:00",1
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 20:00",0.33
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 20:00",20
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 20:00",98
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 20:00",13
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 20:00",35
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 21:00",1.1
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 21:00",0.43
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 21:00",10
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 21:00",88
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 21:00",19
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 21:00",44
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 22:00",47
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 22:00",1.2
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 22:00",0.43
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 22:00",8
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 22:00",89
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 22:00",19
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-15 23:00",46
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-15 23:00",17
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-15 23:00",95
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-15 23:00",6
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-15 23:00",0.46
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-15 23:00",1.3
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 00:00",1.1
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 00:00",0.43
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 00:00",3
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 00:00",95
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 00:00",16
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 00:00",52
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 01:00",1.4
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 01:00",0.44
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 01:00",3
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 01:00",87
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 01:00",13
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 01:00",55
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 02:00",1.3
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 02:00",0.47
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 02:00",0
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 02:00",89
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 02:00",15
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 02:00",51
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 03:00",45
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 03:00",16
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 03:00",87
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 03:00",0
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 03:00",0.46
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 03:00",1.1
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 04:00",1.1
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 04:00",0.49
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 04:00",0
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 04:00",87
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 04:00",15
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 04:00",49
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 05:00",1.2
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 05:00",0.53
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 05:00",0
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 05:00",88
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 05:00",16
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 05:00",51
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 06:00",1.4
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 06:00",0.61
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 06:00",0
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 06:00",88
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 06:00",14
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 06:00",49
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 07:00",1.5
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 07:00",51
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 07:00",16
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 07:00",93
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 07:00",1
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 07:00",0.61
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 08:00",1.7
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 08:00",0.59
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 08:00",8
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 08:00",97
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 08:00",19
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 08:00",56
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 09:00",2.1
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 09:00",0.36
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 09:00",30
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 09:00",76
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 09:00",12
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 09:00",31
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 10:00",25
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 10:00",9
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 10:00",2
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 10:00",73
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 10:00",36
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 10:00",0.31
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 11:00",30
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 11:00",7
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 11:00",2
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 11:00",65
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 11:00",43
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 11:00",0.26
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 12:00",2.5
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 12:00",0.28
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 12:00",52
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 12:00",67
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 12:00",6
35,二林,彰化縣,33,細懸浮微粒,PM2.5,μg/m3,"2025-12-16 12:00",26
35,二林,彰化縣,1,二氧化硫,SO2,ppb,"2025-12-16 13:00",2.4
35,二林,彰化縣,2,一氧化碳,CO,ppm,"2025-12-16 13:00",0.28
35,二林,彰化縣,3,臭氧,O3,ppb,"2025-12-16 13:00",59
35,二林,彰化縣,4,懸浮微粒,PM10,μg/m3,"2025-12-16 13:00",70
35,二林,彰化縣,7,二氧化氮,NO2,ppb,"2025-12-16 13:00",5
